#,symbol,pattern_type,entry_date,entry_price,exit_date,exit_price,return_pct,pnl,stop_loss,target_price,confidence,exit_reason,qu100_rank,shares,allocated_amount
12,MRK,false_breakdown_w_bottom,2022-06-13,75.27,2022-06-21,78.59,0.0441,0.93,71.50,78.55,0.7825,target_hit,2,0.2804,21.10
13,ERX,false_breakdown,2022-06-17,44.16,2022-06-23,41.96,-0.0500,-0.99,41.96,60.03,0.9000,stop_loss,18,0.4468,19.73
14,GDX,false_breakdown,2022-06-21,28.96,2022-06-23,27.51,-0.0500,-0.94,27.51,30.18,0.8000,stop_loss,12,0.6521,18.88
15,SNOW,false_breakdown_w_bottom,2022-06-24,151.53,2022-06-28,143.95,-0.0500,-1.05,143.95,171.13,0.9825,stop_loss,9,0.1381,20.93
16,ATHM,false_breakdown_w_bottom,2022-06-24,30.89,2022-06-28,34.59,0.1197,1.89,29.35,32.54,0.9825,target_hit,16,0.5101,15.76
17,CVNA,false_breakdown,2022-06-17,24.27,2022-06-29,23.06,-0.0500,-0.99,23.06,175.75,0.9000,stop_loss,13,0.8130,19.73
18,HIMX,false_breakdown,2022-06-28,6.66,2022-06-30,6.32,-0.0500,-1.00,6.32,8.18,0.9000,stop_loss,5,3.0015,19.98
19,LVS,false_breakdown,2022-06-28,32.78,2022-06-30,31.14,-0.0500,-0.88,31.14,40.63,0.9000,stop_loss,17,0.5353,17.55
20,ADI,false_breakdown,2022-06-13,138.55,2022-07-05,131.62,-0.0500,-1.06,131.62,179.97,0.7000,stop_loss,1,0.1523,21.10
21,OVV,false_breakdown_w_bottom,2022-07-01,39.34,2022-07-05,37.38,-0.0500,-0.79,37.38,43.04,0.9325,stop_loss,19,0.4000,15.74
22,LVS,false_breakdown,2022-06-30,31.91,2022-07-11,30.31,-0.0500,-0.97,30.31,40.63,0.9000,stop_loss,11,0.6057,19.33
23,RH,false_breakdown,2022-07-05,243.61,2022-07-15,267.32,0.0973,1.87,231.43,267.04,0.9000,target_hit,5,0.0788,19.19
24,ASHR,false_breakdown,2022-06-21,30.56,2022-07-29,29.03,-0.0500,-1.03,29.03,33.94,0.8500,stop_loss,5,0.6713,20.52
25,CHPT,false_breakdown_w_bottom,2022-07-29,302.20,2022-08-02,287.09,-0.0500,-0.99,287.09,390.80,0.9825,stop_loss,4,0.0654,19.78
26,ENPH,false_breakdown_w_bottom,2022-08-02,292.26,2022-08-03,277.65,-0.0500,-0.97,277.65,295.36,0.9825,stop_loss,5,0.0663,19.37
27,INTC,false_breakdown_w_bottom,2022-08-03,34.40,2022-08-22,32.68,-0.0500,-0.96,32.68,40.11,0.9825,stop_loss,7,0.5605,19.28
28,IYR,false_breakdown_w_bottom,2022-08-22,89.00,2022-09-01,84.55,-0.0500,-0.93,84.55,106.07,0.9825,stop_loss,19,0.2081,18.52
29,OXY,false_breakdown_w_bottom,2022-09-01,64.51,2022-09-07,61.29,-0.0500,-0.88,61.29,88.19,0.8325,stop_loss,7,0.2727,17.60
30,SPGI,false_breakdown,2022-06-30,326.54,2022-09-23,310.21,-0.0500,-0.97,310.21,385.86,0.8000,stop_loss,9,0.0592,19.33
31,CSCO,false_breakdown_w_bottom,2022-07-15,38.88,2022-09-23,36.94,-0.0500,-0.96,36.94,53.37,0.8325,stop_loss,7,0.4914,19.11
32,CI,false_breakdown_w_bottom,2022-09-07,272.11,2022-09-23,258.50,-0.0500,-0.84,258.50,284.77,0.9825,stop_loss,17,0.0614,16.72
33,BBY,false_breakdown_w_bottom,2022-07-12,58.70,2022-09-26,55.77,-0.0500,-0.92,55.77,97.75,0.8325,stop_loss,18,0.3128,18.36
34,LLY,false_breakdown_w_bottom,2022-09-28,325.08,2022-10-03,308.83,-0.0500,-0.87,308.83,335.00,0.9825,stop_loss,7,0.0536,17.41
35,PCG,false_breakdown_w_bottom,2022-09-26,12.60,2022-10-04,14.03,0.1129,1.95,11.97,13.25,0.9825,target_hit,12,1.3705,17.27
36,QCLN,false_breakdown_w_bottom,2022-09-26,56.89,2022-10-07,54.05,-0.0500,-0.86,54.05,68.73,0.9825,stop_loss,15,0.3036,17.27
37,AEM,false_breakdown,2022-10-04,41.97,2022-10-07,39.87,-0.0500,-0.88,39.87,43.14,0.9000,stop_loss,20,0.4212,17.68
38,TEAM,false_breakdown,2022-10-04,236.21,2022-10-10,224.40,-0.0500,-0.88,224.40,273.18,0.9000,stop_loss,9,0.0748,17.68
39,FXI,false_breakdown,2022-09-23,24.21,2022-10-11,23.00,-0.0500,-0.87,23.00,26.96,0.8500,stop_loss,12,0.7195,17.42
40,SLV,false_breakdown_w_bottom,2022-10-10,18.09,2022-10-13,17.19,-0.0500,-0.84,17.19,25.34,0.9325,stop_loss,9,0.9251,16.73
41,FIVN,false_breakdown_w_bottom,2022-10-11,54.60,2022-10-13,51.87,-0.0500,-0.83,51.87,129.40,0.9825,stop_loss,8,0.3052,16.66
42,CHPT,false_breakdown_w_bottom,2022-10-12,267.80,2022-10-13,254.41,-0.0500,-0.83,254.41,390.80,0.9325,stop_loss,19,0.0622,16.65
43,GIS,false_breakdown_w_bottom,2022-07-06,66.38,2022-11-21,72.41,0.0908,1.44,63.06,72.23,0.9325,target_hit,16,0.2381,15.81
44,PBR,false_breakdown_w_bottom,2022-11-21,6.15,2022-11-22,5.84,-0.0500,-0.86,5.84,8.41,0.9325,stop_loss,1,2.8057,17.24
45,GOSS,false_breakdown_w_bottom,2022-11-23,9.03,2022-11-29,8.58,-0.0500,-0.82,8.58,11.91,0.9325,stop_loss,19,1.8139,16.38
46,LVS,false_breakdown_w_bottom,2022-11-29,42.42,2022-11-30,44.49,0.0488,0.76,40.30,42.80,0.9825,target_hit,9,0.3668,15.56
47,NCLH,false_breakdown,2022-10-13,12.95,2022-12-28,12.30,-0.0500,-0.82,12.30,18.38,0.9000,stop_loss,20,1.2588,16.30
48,SRPT,false_breakdown_w_bottom,2022-12-29,127.26,2023-01-05,120.90,-0.0500,-0.77,120.90,137.41,0.9825,stop_loss,11,0.1217,15.49
49,C,false_breakdown_w_bottom,2022-10-14,38.12,2023-01-26,46.55,0.2212,3.46,36.21,46.53,0.9825,target_hit,13,0.4109,15.66
50,SHOP,false_breakdown_w_bottom,2023-01-27,50.08,2023-01-30,47.58,-0.0500,-0.90,47.58,61.79,0.9825,stop_loss,10,0.3584,17.95
51,SQQQ,false_breakdown_w_bottom,2023-01-30,833.12,2023-02-01,791.46,-0.0500,-0.89,791.46,837.67,0.9825,stop_loss,7,0.0213,17.75
52,DGX,false_breakdown_w_bottom,2023-01-13,138.64,2023-02-03,131.71,-0.0500,-0.74,131.71,150.44,0.9825,stop_loss,16,0.1061,14.71
53,SOXS,false_breakdown_w_bottom,2023-02-06,3653.85,2023-02-07,3471.16,-0.0500,-0.70,3471.16,9481.19,0.9825,stop_loss,19,0.0038,13.98
54,APLS,false_breakdown_w_bottom,2023-02-01,55.02,2023-02-08,52.27,-0.0500,-0.87,52.27,67.12,0.9825,stop_loss,13,0.3152,17.34
55,SLV,false_breakdown_w_bottom,2022-12-01,20.98,2023-02-14,19.93,-0.0500,-0.82,19.93,25.34,0.9825,stop_loss,11,0.7779,16.32
56,TTD,false_breakdown_w_bottom,2023-02-15,66.30,2023-02-16,62.99,-0.0500,-0.78,62.99,77.91,0.9825,stop_loss,6,0.2338,15.50
57,KWEB,false_breakdown_w_bottom,2023-02-17,27.97,2023-02-24,26.57,-0.0500,-0.74,26.57,36.29,0.9825,stop_loss,9,0.5266,14.73
58,PH,false_breakdown_w_bottom,2023-02-08,338.81,2023-03-13,321.87,-0.0500,-0.85,321.87,377.15,0.9825,stop_loss,9,0.0502,16.99
59,SQQQ,false_breakdown_w_bottom,2023-02-08,710.98,2023-03-17,675.43,-0.0500,-0.64,675.43,837.67,0.9825,stop_loss,10,0.0179,12.76
60,SQQQ,false_breakdown_w_bottom,2023-03-17,697.43,2023-03-21,662.56,-0.0500,-0.61,662.56,837.67,0.9825,stop_loss,7,0.0174,12.12
61,MO,false_breakdown_w_bottom,2023-03-22,34.97,2023-05-01,37.79,0.0808,0.93,33.22,37.63,0.9825,target_hit,2,0.3293,11.51
62,META,false_breakdown_w_bottom,2023-05-01,241.29,2023-05-05,229.22,-0.0500,-0.62,229.22,302.35,0.9825,stop_loss,2,0.0516,12.44
63,SNOW,false_breakdown_w_bottom,2023-03-13,137.73,2023-05-10,172.04,0.2491,4.02,130.84,171.13,0.9825,target_hit,17,0.1172,16.14
64,DDOG,false_breakdown_w_bottom,2023-05-05,76.57,2023-05-10,86.00,0.1232,1.46,72.74,83.79,0.9825,target_hit,5,0.1544,11.82
65,BHC,false_breakdown_w_bottom,2023-05-10,5.95,2023-05-12,5.65,-0.0500,-0.86,5.65,10.15,0.9825,stop_loss,10,2.9017,17.26
66,CSIQ,false_breakdown_w_bottom,2023-05-15,35.36,2023-05-22,42.32,0.1968,3.06,33.59,41.98,0.9825,target_hit,15,0.4394,15.54
67,TMUS,false_breakdown_w_bottom,2022-10-12,127.82,2023-06-02,121.43,-0.0500,-0.83,121.43,150.18,0.9825,stop_loss,15,0.1302,16.65
68,U,false_breakdown_w_bottom,2023-06-05,36.32,2023-06-08,34.50,-0.0500,-0.83,34.50,41.14,0.9825,stop_loss,12,0.4566,16.58
69,FDX,false_breakdown_w_bottom,2023-05-12,209.32,2023-06-15,223.25,0.0666,1.13,198.85,219.17,0.9825,target_hit,17,0.0814,17.04
70,META,false_breakdown_w_bottom,2023-06-15,279.64,2023-07-12,306.93,0.0976,1.77,265.65,302.35,0.9825,target_hit,5,0.0650,18.18
71,MSFT,false_breakdown_w_bottom,2023-05-23,308.64,2023-07-18,351.94,0.1403,2.50,293.21,344.35,0.9825,target_hit,1,0.0578,17.83
72,RITM,false_breakdown_w_bottom,2022-10-13,5.47,2023-07-24,8.15,0.4894,7.98,5.20,7.94,0.9325,target_hit,19,2.9784,16.30
73,MO,false_breakdown_w_bottom,2023-06-13,36.19,2023-08-17,34.38,-0.0500,-0.79,34.38,37.63,0.9825,stop_loss,3,0.4353,15.75
74,CVS,false_breakdown_w_bottom,2023-07-19,66.78,2023-08-17,63.44,-0.0500,-1.00,63.44,95.55,0.9825,stop_loss,6,0.2991,19.98
75,NIO,false_breakdown_w_bottom,2023-07-24,11.73,2023-08-18,11.14,-0.0500,-1.01,11.14,25.98,0.9825,stop_loss,10,1.7268,20.26
76,NU,false_breakdown_w_bottom,2023-08-17,7.14,2023-08-18,6.78,-0.0500,-0.97,6.78,7.30,0.9825,stop_loss,17,2.7202,19.42
77,ENVX,false_breakdown_w_bottom,2023-08-17,13.89,2023-08-24,13.20,-0.0500,-0.97,13.20,21.15,0.9825,stop_loss,13,1.3983,19.42
78,SQQQ,false_breakdown_w_bottom,2023-08-24,418.96,2023-08-28,398.01,-0.0500,-0.92,398.01,837.67,0.9825,stop_loss,6,0.0440,18.45
79,GS,false_breakdown_w_bottom,2023-08-29,311.35,2023-09-14,325.29,0.0448,0.79,295.78,324.59,0.9825,target_hit,3,0.0563,17.53
80,WBD,false_breakdown_w_bottom,2023-09-15,11.84,2023-09-22,11.25,-0.0500,-0.92,11.25,15.81,0.9825,stop_loss,14,1.5467,18.31
81,KWEB,false_breakdown_w_bottom,2023-08-18,24.06,2023-10-23,22.86,-0.0500,-0.96,22.86,36.29,0.9825,stop_loss,11,0.7981,19.20
82,MSFT,false_breakdown_w_bottom,2023-08-18,310.49,2023-11-03,346.12,0.1148,2.14,294.97,344.35,0.9325,target_hit,1,0.0599,18.60
83,DASH,false_breakdown_w_bottom,2023-11-03,92.49,2023-11-06,87.87,-0.0500,-1.02,87.87,97.78,0.9825,stop_loss,5,0.2197,20.32
84,UNH,false_breakdown_w_bottom,2023-07-14,454.52,2023-11-10,514.29,0.1315,2.54,431.79,513.94,0.9825,target_hit,10,0.0425,19.31
85,SE,false_breakdown_w_bottom,2023-09-25,40.20,2023-11-14,38.19,-0.0500,-0.87,38.19,65.35,0.9825,stop_loss,8,0.4328,17.40
86,INTC,false_breakdown_w_bottom,2023-02-28,24.33,2023-11-16,42.78,0.7580,10.61,23.12,40.11,0.9825,target_hit,11,0.5751,13.99
87,GDX,false_breakdown_w_bottom,2023-11-16,27.62,2023-12-01,30.71,0.1118,2.33,26.24,30.56,0.9825,target_hit,13,0.7552,20.86
88,UBER,false_breakdown_w_bottom,2023-11-06,48.14,2023-12-06,59.75,0.2412,4.76,45.73,58.99,0.9825,target_hit,10,0.4097,19.72
89,KRE,false_breakdown_w_bottom,2023-12-01,44.27,2023-12-08,45.70,0.0322,0.74,42.05,45.47,0.9825,target_hit,7,0.5197,23.01
90,FIS,false_breakdown_w_bottom,2023-12-06,55.62,2023-12-13,57.10,0.0267,0.61,52.84,56.43,0.9825,target_hit,9,0.4142,23.04
91,OIH,false_breakdown_w_bottom,2023-12-15,294.58,2024-01-09,279.85,-0.0500,-1.22,279.85,334.33,0.9825,stop_loss,5,0.0829,24.41
92,SRPT,false_breakdown_w_bottom,2024-01-09,119.77,2024-01-16,113.78,-0.0500,-1.15,113.78,137.41,0.9825,stop_loss,10,0.1922,23.01
93,CCI,false_breakdown_w_bottom,2023-12-13,101.97,2024-01-18,96.87,-0.0500,-1.18,96.87,114.63,0.9825,stop_loss,1,0.2313,23.59
94,AMD,false_breakdown_w_bottom,2024-01-19,174.23,2024-01-31,165.52,-0.0500,-1.09,165.52,188.43,0.9825,stop_loss,2,0.1252,21.81
95,WYNN,false_breakdown_w_bottom,2024-02-08,103.72,2024-02-20,98.54,-0.0500,-1.10,98.54,110.83,0.9825,stop_loss,3,0.2120,21.99
96,SEDG,false_breakdown_w_bottom,2024-02-20,84.42,2024-02-21,80.20,-0.0500,-1.11,80.20,100.27,0.9825,stop_loss,11,0.2623,22.14
97,BA,false_breakdown_w_bottom,2023-11-13,204.54,2024-03-12,194.31,-0.0500,-1.03,194.31,275.57,0.9825,stop_loss,3,0.1004,20.53
98,TSM,false_breakdown_w_bottom,2024-03-06,137.35,2024-03-19,130.48,-0.0500,-1.10,130.48,163.78,0.9825,stop_loss,12,0.1599,21.97
99,GDX,false_breakdown_w_bottom,2024-03-22,29.05,2024-03-28,31.03,0.0682,1.44,27.59,30.56,0.9325,target_hit,13,0.7283,21.15
100,NVS,false_breakdown_w_bottom,2024-03-06,92.54,2024-04-02,87.91,-0.0500,-1.10,87.91,100.57,0.9325,stop_loss,15,0.2374,21.97
101,NICE,false_breakdown_w_bottom,2024-03-22,261.21,2024-04-05,248.15,-0.0500,-1.06,248.15,272.54,0.9825,stop_loss,12,0.0810,21.15
102,SLV,false_breakdown_w_bottom,2023-10-25,20.94,2024-04-08,25.40,0.2130,3.89,19.89,25.34,0.9325,target_hit,18,0.8713,18.24
103,COIN,false_breakdown_w_bottom,2024-04-12,245.75,2024-04-15,233.46,-0.0500,-1.09,233.46,261.64,0.9325,stop_loss,3,0.0885,21.76
104,OXY,false_breakdown_w_bottom,2024-04-12,66.37,2024-04-17,63.05,-0.0500,-1.09,63.05,72.78,0.9825,stop_loss,8,0.3278,21.76
105,AAPL,false_breakdown,2024-04-11,173.46,2024-04-19,164.79,-0.0500,-1.10,164.79,190.92,0.9000,stop_loss,2,0.1263,21.90
106,GME,false_breakdown_w_bottom,2024-05-06,16.31,2024-05-07,15.49,-0.0500,-1.05,15.49,16.97,0.9825,stop_loss,18,1.2923,21.08
107,BABA,false_breakdown_w_bottom,2024-05-02,77.31,2024-05-13,81.42,0.0532,1.10,73.45,81.15,0.9825,target_hit,4,0.2669,20.64
108,FXI,false_breakdown_w_bottom,2024-05-02,26.01,2024-05-16,27.94,0.0740,1.53,24.71,27.75,0.9825,target_hit,10,0.7934,20.64
109,NVDA,false_breakdown_w_bottom,2024-05-24,106.41,2024-05-28,113.84,0.0698,1.49,101.09,110.45,0.9825,target_hit,1,0.2011,21.40
110,WYNN,false_breakdown_w_bottom,2024-05-09,95.23,2024-05-29,90.47,-0.0500,-1.03,90.47,110.83,0.9825,stop_loss,2,0.2165,20.62
111,HD,false_breakdown_w_bottom,2024-05-13,324.49,2024-05-29,308.26,-0.0500,-1.05,308.26,353.23,0.9825,stop_loss,11,0.0649,21.05
112,ADBE,false_breakdown_w_bottom,2024-05-14,475.95,2024-05-30,452.15,-0.0500,-1.01,452.15,486.38,0.9825,stop_loss,15,0.0425,20.22
113,ADBE,false_breakdown_w_bottom,2024-06-06,458.13,2024-06-14,525.31,0.1466,3.20,435.22,486.38,0.9825,target_hit,13,0.0476,21.81
114,ALNY,false_breakdown_w_bottom,2024-06-21,165.70,2024-06-26,245.17,0.4796,10.25,157.41,240.65,0.9825,target_hit,13,0.1290,21.38
115,SNOW,false_breakdown_w_bottom,2024-07-01,142.77,2024-07-10,135.63,-0.0500,-1.17,135.63,171.13,0.9825,stop_loss,10,0.1643,23.46
116,UNH,false_breakdown_w_bottom,2024-06-14,475.88,2024-07-16,527.64,0.1088,2.39,452.08,513.94,0.9325,target_hit,3,0.0461,21.95
117,AMZN,false_breakdown_w_bottom,2024-06-26,193.61,2024-07-18,183.93,-0.0500,-1.16,183.93,213.22,0.9825,stop_loss,1,0.1202,23.26
118,COIN,false_breakdown_w_bottom,2024-07-17,249.10,2024-07-18,236.65,-0.0500,-1.20,236.65,261.64,0.9825,stop_loss,1,0.0960,23.93
119,INTC,false_breakdown_w_bottom,2024-07-18,34.65,2024-07-19,32.92,-0.0500,-1.16,32.92,40.11,0.9825,stop_loss,14,0.6721,23.29
120,BAC,false_breakdown_w_bottom,2024-07-16,42.38,2024-07-25,40.26,-0.0500,-1.22,40.26,48.61,0.9825,stop_loss,8,0.5746,24.35
121,MRVL,false_breakdown_w_bottom,2024-07-25,63.69,2024-08-02,60.51,-0.0500,-1.17,60.51,93.89,0.9825,stop_loss,20,0.3665,23.35
122,BABA,false_breakdown_w_bottom,2024-07-29,77.31,2024-08-05,73.45,-0.0500,-1.17,73.45,81.15,0.9825,stop_loss,12,0.3020,23.35
123,SQQQ,false_breakdown_w_bottom,2024-08-05,239.30,2024-08-06,227.34,-0.0500,-1.10,227.34,837.67,0.9825,stop_loss,12,0.0922,22.06
124,KR,false_breakdown_w_bottom,2024-07-22,52.89,2024-08-13,50.24,-0.0500,-1.15,50.24,56.34,0.9325,stop_loss,11,0.4344,22.97
125,TSLA,false_breakdown_w_bottom,2024-08-15,214.14,2024-08-28,203.43,-0.0500,-1.19,203.43,250.69,0.9325,stop_loss,3,0.1111,23.80
126,SNOW,false_breakdown_w_bottom,2024-08-26,118.00,2024-08-28,112.10,-0.0500,-1.03,112.10,171.13,0.9825,stop_loss,20,0.1750,20.65
127,ARKK,false_breakdown_w_bottom,2024-08-28,44.27,2024-09-06,42.06,-0.0500,-1.18,42.06,53.82,0.9825,stop_loss,15,0.5329,23.59
128,SQQQ,false_breakdown_w_bottom,2024-09-06,215.57,2024-09-11,204.79,-0.0500,-1.11,204.79,837.67,0.9825,stop_loss,15,0.1032,22.25
129,CRM,false_breakdown_w_bottom,2024-05-31,231.93,2024-09-25,272.00,0.1728,3.71,220.33,268.27,0.9825,target_hit,5,0.0926,21.48
130,CCI,false_breakdown_w_bottom,2024-09-12,108.62,2024-10-08,103.19,-0.0500,-0.87,103.19,114.63,0.9825,stop_loss,2,0.1594,17.31
131,U,false_breakdown_w_bottom,2024-09-25,21.89,2024-10-10,20.80,-0.0500,-1.16,20.80,41.14,0.9825,stop_loss,6,1.0636,23.28
132,ENPH,false_breakdown_w_bottom,2023-11-14,91.39,2024-10-23,86.82,-0.0500,-0.89,86.82,295.36,0.9825,stop_loss,11,0.1953,17.84
133,DJT,false_breakdown_w_bottom,2024-10-10,24.12,2024-10-29,51.51,1.1356,25.18,22.91,38.25,0.9825,target_hit,3,0.9194,22.18
134,CVNA,false_breakdown_w_bottom,2024-10-23,197.34,2024-11-01,229.08,0.1608,3.87,187.47,226.50,0.9825,target_hit,6,0.1218,24.04
135,ROKU,false_breakdown_w_bottom,2024-10-30,77.51,2024-11-01,73.63,-0.0500,-1.37,73.63,81.28,0.9825,stop_loss,19,0.3533,27.38
136,ARKK,false_breakdown_w_bottom,2024-09-11,44.23,2024-11-08,54.07,0.2225,5.03,42.02,53.82,0.9825,target_hit,12,0.5115,22.62
137,BILI,false_breakdown_w_bottom,2024-11-04,22.00,2024-11-12,20.90,-0.0500,-1.37,20.90,24.20,0.9325,stop_loss,3,1.2484,27.46
138,DJT,false_breakdown_w_bottom,2024-11-08,31.91,2024-11-12,30.31,-0.0500,-1.42,30.31,38.25,0.9825,stop_loss,19,0.8899,28.40
139,COIN,false_breakdown_w_bottom,2024-11-11,324.24,2024-11-12,308.03,-0.0500,-1.44,308.03,349.34,0.9825,stop_loss,1,0.0890,28.87
140,COIN,false_breakdown_w_bottom,2024-11-12,319.13,2024-11-13,303.17,-0.0500,-1.37,303.17,349.34,0.9825,stop_loss,1,0.0861,27.48
141,BITX,false_breakdown_w_bottom,2024-11-15,46.89,2024-11-22,54.87,0.1701,4.62,44.55,54.63,0.9825,target_hit,19,0.5797,27.18
142,COST,false_breakdown_w_bottom,2024-11-21,949.39,2024-12-05,975.83,0.0278,0.78,901.92,972.79,0.9825,target_hit,9,0.0296,28.12
143,BITX,false_breakdown_w_bottom,2024-12-05,53.55,2024-12-06,56.34,0.0521,1.48,50.88,54.63,0.9825,target_hit,16,0.5310,28.44
144,AMD,false_breakdown_w_bottom,2024-12-11,130.15,2025-01-17,123.64,-0.0500,-1.45,123.64,188.43,0.9825,stop_loss,6,0.2227,28.98
145,MIDD,false_breakdown_w_bottom,2025-01-23,145.65,2025-01-24,169.72,0.1653,4.57,138.37,157.01,0.9825,target_hit,6,0.1900,27.67
146,GOOGL,false_breakdown_w_bottom,2024-12-11,194.50,2025-02-07,184.78,-0.0500,-1.45,184.78,217.89,0.9825,stop_loss,2,0.1490,28.98
147,SBUX,false_breakdown_w_bottom,2024-08-07,71.99,2025-02-18,110.00,0.5279,11.54,68.39,109.59,0.9325,target_hit,8,0.3036,21.86
148,UNH,false_breakdown_w_bottom,2025-02-19,494.91,2025-02-21,470.16,-0.0500,-1.66,470.16,513.94,0.9825,stop_loss,13,0.0670,33.15
149,BA,false_breakdown_w_bottom,2025-01-28,177.78,2025-03-04,168.89,-0.0500,-1.51,168.89,275.57,0.9825,stop_loss,9,0.1703,30.28
150,ALK,false_breakdown_w_bottom,2024-12-10,61.29,2025-03-07,58.23,-0.0500,-1.43,58.23,78.68,0.9825,stop_loss,7,0.4680,28.68
151,INTC,false_breakdown_w_bottom,2025-02-11,20.97,2025-03-10,19.92,-0.0500,-1.47,19.92,40.11,0.9825,stop_loss,7,1.4065,29.49
152,FXI,false_breakdown_w_bottom,2025-03-10,35.09,2025-03-14,36.74,0.0470,1.32,33.33,35.69,0.9825,target_hit,10,0.7985,28.02
153,BIDU,false_breakdown_w_bottom,2025-03-17,102.27,2025-03-20,97.16,-0.0500,-1.47,97.16,129.72,0.9825,stop_loss,11,0.2868,29.34
154,NTES,false_breakdown_w_bottom,2025-03-05,99.55,2025-03-21,94.58,-0.0500,-1.44,94.58,105.35,0.9825,stop_loss,5,0.2889,28.77
155,UPS,false_breakdown_w_bottom,2025-03-21,107.74,2025-03-31,102.35,-0.0500,-1.29,102.35,201.74,0.9825,stop_loss,13,0.2398,25.84
156,UNH,false_breakdown_w_bottom,2025-02-24,446.95,2025-04-03,525.62,0.1760,5.59,424.61,513.94,0.9825,target_hit,5,0.0710,31.74
157,ZIM,false_breakdown_w_bottom,2025-03-21,13.57,2025-04-03,12.89,-0.0500,-1.47,12.89,18.62,0.9825,stop_loss,5,2.1634,29.36
158,AMZN,false_breakdown_w_bottom,2025-04-02,196.01,2025-04-03,186.21,-0.0500,-1.23,186.21,213.22,0.9825,stop_loss,2,0.1252,24.54
159,EEM,false_breakdown_w_bottom,2024-11-13,41.47,2025-04-04,39.40,-0.0500,-1.36,39.40,45.61,0.9825,stop_loss,12,0.6573,27.26
160,SPGI,false_breakdown_w_bottom,2025-03-07,493.10,2025-04-04,468.44,-0.0500,-1.36,468.44,566.35,0.9825,stop_loss,6,0.0553,27.25
161,SN,false_breakdown_w_bottom,2025-04-04,70.09,2025-04-07,66.59,-0.0500,-1.46,66.59,91.18,0.9825,stop_loss,6,0.4154,29.12
162,FAS,false_breakdown_w_bottom,2025-04-04,98.40,2025-04-07,93.48,-0.0500,-1.46,93.48,179.86,0.9825,stop_loss,7,0.2959,29.12
163,YINN,false_breakdown_w_bottom,2025-04-07,22.79,2025-04-08,21.65,-0.0500,-1.43,21.65,23.08,0.9825,stop_loss,7,1.2508,28.51
164,SQQQ,false_breakdown_w_bottom,2025-04-03,200.53,2025-04-09,190.50,-0.0500,-1.43,190.50,837.67,0.9825,stop_loss,15,0.1426,28.59
165,U,false_breakdown_w_bottom,2025-04-10,19.08,2025-04-14,18.13,-0.0500,-1.39,18.13,41.14,0.9825,stop_loss,10,1.4539,27.74
166,SCHW,false_breakdown_w_bottom,2025-04-07,69.19,2025-04-29,80.27,0.1602,4.57,65.73,79.77,0.9825,target_hit,11,0.4120,28.51
167,GOOGL,false_breakdown_w_bottom,2025-04-25,161.40,2025-05-07,153.33,-0.0500,-1.01,153.33,188.52,0.9325,stop_loss,5,0.1249,20.15
168,IBIT,false_breakdown_w_bottom,2025-04-22,52.08,2025-05-09,58.66,0.1263,3.50,49.48,58.02,0.9825,target_hit,9,0.5316,27.69
169,ASML,false_breakdown_w_bottom,2025-04-08,590.20,2025-05-12,745.99,0.2640,7.55,560.69,740.69,0.9825,target_hit,3,0.0484,28.59
170,UAN,false_breakdown_w_bottom,2025-05-09,74.03,2025-05-12,75.10,0.0145,0.43,70.33,74.64,0.9825,target_hit,5,0.3992,29.56
171,IQV,false_breakdown_w_bottom,2025-05-12,156.13,2025-05-14,148.32,-0.0500,-1.53,148.32,254.26,0.9825,stop_loss,7,0.1965,30.68
